Date,Monthly Listeners,Change
"Nov 9, 2023",90965,-412
"Nov 10, 2023",90916,-49
"Nov 11, 2023",90951,35
"Nov 12, 2023",90834,-117
"Nov 13, 2023",90778,-56
"Nov 14, 2023",90629,-149
"Nov 15, 2023",90426,-203
"Nov 16, 2023",90289,-137
"Nov 17, 2023",90135,-154
"Nov 18, 2023",90122,-13
"Nov 19, 2023",90122,0
"Nov 20, 2023",90122,0
"Nov 21, 2023",90143,21
"Nov 22, 2023",90000,-143
"Nov 23, 2023",90022,22
"Nov 24, 2023",90032,10
"Nov 25, 2023",90055,23
"Nov 26, 2023",89883,-172
"Nov 27, 2023",89919,36
"Nov 28, 2023",90057,138
"Nov 29, 2023",90233,176
"Nov 30, 2023",90395,162
"Dec 1, 2023",90661,266
"Dec 2, 2023",90945,284
"Dec 3, 2023",91214,269
"Dec 4, 2023",91565,351
"Dec 5, 2023",91740,175
"Dec 6, 2023",91959,219
"Dec 7, 2023",91839,-120
"Dec 8, 2023",91763,-76
"Dec 9, 2023",91611,-152
"Dec 10, 2023",91567,-44
"Dec 11, 2023",91455,-112
"Dec 12, 2023",91322,-133
"Dec 13, 2023",91406,84
"Dec 14, 2023",91513,107
"Dec 15, 2023",91587,74
"Dec 16, 2023",91535,-52
"Dec 17, 2023",91375,-160
"Dec 18, 2023",91346,-29
"Dec 19, 2023",91271,-75
"Dec 20, 2023",91361,90
"Dec 21, 2023",91321,-40
"Dec 22, 2023",91295,-26
"Dec 23, 2023",91295,0
"Dec 24, 2023",91405,110
"Dec 25, 2023",91321,-84
"Dec 26, 2023",91152,-169
"Dec 27, 2023",90006,-1146
"Dec 28, 2023",90006,0
"Dec 29, 2023",89784,-222
"Dec 30, 2023",89620,-164
"Dec 31, 2023",89439,-181
"Jan 1, 2024",89393,-46
"Jan 2, 2024",89279,-114
"Jan 3, 2024",88599,-680
"Jan 4, 2024",88342,-257
"Jan 5, 2024",88086,-256
"Jan 6, 2024",87975,-111
"Jan 7, 2024",87889,-86
"Jan 8, 2024",87865,-24
"Jan 9, 2024",87810,-55
"Jan 10, 2024",87723,-87
"Jan 11, 2024",87519,-204
"Jan 12, 2024",87529,10
"Jan 13, 2024",87502,-27
"Jan 14, 2024",87444,-58
"Jan 15, 2024",87359,-85
"Jan 16, 2024",87220,-139
"Jan 17, 2024",86982,-238
"Jan 18, 2024",86892,-90
"Jan 19, 2024",86579,-313
"Jan 20, 2024",86552,-27
"Jan 21, 2024",86387,-165
"Jan 22, 2024",86252,-135
"Jan 23, 2024",86135,-117
"Jan 24, 2024",86529,394
"Jan 25, 2024",86744,215
"Jan 26, 2024",86614,-130
"Jan 27, 2024",86570,-44
"Jan 28, 2024",86796,226
"Jan 29, 2024",86828,32
"Jan 30, 2024",86859,31
"Jan 31, 2024",87254,395
"Feb 1, 2024",87311,57
"Feb 2, 2024",87405,94
"Feb 3, 2024",87257,-148
"Feb 4, 2024",87197,-60
"Feb 5, 2024",87193,-4
"Feb 6, 2024",87044,-149
"Feb 7, 2024",86932,-112
"Feb 8, 2024",86778,-154
"Feb 9, 2024",86747,-31
"Feb 10, 2024",86633,-114
"Feb 11, 2024",86411,-222
"Feb 12, 2024",86232,-179
"Feb 13, 2024",85967,-265
"Feb 14, 2024",85814,-153
"Feb 15, 2024",85651,-163
"Feb 16, 2024",85295,-356
"Feb 17, 2024",85067,-228
"Feb 18, 2024",84867,-200
"Feb 19, 2024",84717,-150
"Feb 20, 2024",84672,-45
"Feb 21, 2024",84580,-92
"Feb 22, 2024",84369,-211
"Feb 23, 2024",84137,-232
"Feb 24, 2024",84275,138
"Feb 25, 2024",84209,-66
"Feb 26, 2024",83888,-321
"Feb 27, 2024",84010,122
"Feb 28, 2024",83996,-14
"Feb 29, 2024",84049,53
"Mar 1, 2024",83996,-53
"Mar 2, 2024",83956,-40
"Mar 3, 2024",84010,54
"Mar 4, 2024",83809,-201
"Mar 5, 2024",83773,-36
"Mar 6, 2024",83845,72
"Mar 7, 2024",83936,91
"Mar 8, 2024",83860,-76
"Mar 9, 2024",83807,-53
"Mar 10, 2024",83914,107
"Mar 11, 2024",83972,58
"Mar 12, 2024",83994,22
"Mar 13, 2024",84045,51
"Mar 14, 2024",83931,-114
"Mar 15, 2024",84013,82
"Mar 16, 2024",84078,65
"Mar 17, 2024",83981,-97
"Mar 18, 2024",83969,-12
"Mar 19, 2024",83852,-117
"Mar 20, 2024",83654,-198
"Mar 21, 2024",83853,199
"Mar 22, 2024",83804,-49
"Mar 23, 2024",83397,-407
"Mar 24, 2024",83042,-355
"Mar 25, 2024",82814,-228
"Mar 26, 2024",82547,-267
"Mar 27, 2024",82407,-140
"Mar 28, 2024",82252,-155
"Mar 29, 2024",82084,-168
"Mar 30, 2024",82079,-5
"Mar 31, 2024",81752,-327
"Apr 1, 2024",81584,-168
"Apr 2, 2024",81502,-82
"Apr 3, 2024",81380,-122
"Apr 4, 2024",81193,-187
"Apr 5, 2024",80954,-239
"Apr 6, 2024",80814,-140
"Apr 7, 2024",80469,-345
"Apr 8, 2024",80339,-130
"Apr 9, 2024",80187,-152
"Apr 10, 2024",80002,-185
"Apr 11, 2024",79922,-80
"Apr 12, 2024",79628,-294
"Apr 13, 2024",79365,-263
"Apr 14, 2024",79197,-168
"Apr 15, 2024",79161,-36
"Apr 16, 2024",79166,5
"Apr 17, 2024",79197,31
"Apr 18, 2024",79133,-64
"Apr 19, 2024",79115,-18
"Apr 20, 2024",79197,82
"Apr 21, 2024",79341,144
"Apr 22, 2024",79494,153
"Apr 23, 2024",79546,52
"Apr 24, 2024",79598,52
"Apr 25, 2024",79650,52
"Apr 26, 2024",79755,105
"Apr 27, 2024",79901,146
"Apr 28, 2024",81786,1885
"Apr 29, 2024",84570,2784
"Apr 30, 2024",86020,1450
"May 1, 2024",87110,1090
"May 2, 2024",87928,818
"May 3, 2024",88460,532
"May 4, 2024",88943,483
"May 5, 2024",89333,390
"May 6, 2024",89501,168
"May 7, 2024",89648,147
"May 8, 2024",89712,64
"May 9, 2024",89749,37
"May 10, 2024",89985,236
"May 11, 2024",90113,128
"May 12, 2024",90174,61
"May 13, 2024",90155,-19
"May 14, 2024",90070,-85
"May 15, 2024",90032,-38
"May 16, 2024",89894,-138
"May 17, 2024",89835,-59
"May 18, 2024",89790,-45
"May 19, 2024",89701,-89
"May 20, 2024",89676,-25
"May 21, 2024",89664,-12
"May 22, 2024",89829,165
"May 23, 2024",90055,226
"May 24, 2024",90084,29
"May 25, 2024",90018,-66
"May 26, 2024",88650,-1368
"May 27, 2024",86182,-2468
"May 28, 2024",84908,-1274
