Date,Monthly Listeners,Change
"Sep 6, 2023",4641743,-993
"Sep 7, 2023",4640749,-994
"Sep 8, 2023",4639756,-993
"Sep 9, 2023",4638762,-994
"Sep 10, 2023",4637769,-993
"Sep 11, 2023",4635818,-1951
"Sep 12, 2023",4633867,-1951
"Sep 13, 2023",4631915,-1952
"Sep 14, 2023",4629964,-1951
"Sep 15, 2023",4626825,-3139
"Sep 16, 2023",4625313,-1512
"Sep 17, 2023",4623801,-1512
"Sep 18, 2023",4622289,-1512
"Sep 19, 2023",4620776,-1513
"Sep 20, 2023",4619264,-1512
"Sep 21, 2023",4617752,-1512
"Sep 22, 2023",4616240,-1512
"Sep 23, 2023",4619845,3605
"Sep 24, 2023",4623449,3604
"Sep 25, 2023",4624190,741
"Sep 26, 2023",4619511,-4679
"Sep 27, 2023",4621420,1909
"Sep 28, 2023",4623329,1909
"Sep 29, 2023",4625237,1908
"Sep 30, 2023",4627146,1909
"Oct 1, 2023",4629055,1909
"Oct 2, 2023",4625636,-3419
"Oct 3, 2023",4622217,-3419
"Oct 4, 2023",4616485,-5732
"Oct 5, 2023",4613026,-3459
"Oct 6, 2023",4609566,-3460
"Oct 7, 2023",4612862,3296
"Oct 8, 2023",4616158,3296
"Oct 9, 2023",4617138,980
"Oct 10, 2023",4619838,2700
"Oct 11, 2023",4612979,-6859
"Oct 12, 2023",4612003,-976
"Oct 13, 2023",4620084,8081
"Oct 14, 2023",4619838,-246
"Oct 15, 2023",4622053,2215
"Oct 16, 2023",4613223,-8830
"Oct 17, 2023",4615016,1793
"Oct 18, 2023",4618692,3676
"Oct 19, 2023",4620002,1310
"Oct 20, 2023",4626908,6906
"Oct 21, 2023",4627485,577
"Oct 22, 2023",4619101,-8384
"Oct 23, 2023",4622546,3445
"Oct 24, 2023",4627898,5352
"Oct 25, 2023",4626990,-908
"Oct 26, 2023",4629881,2891
"Oct 27, 2023",4621889,-7992
"Oct 28, 2023",4628641,6752
"Oct 29, 2023",4628807,166
"Oct 30, 2023",4627155,-1652
"Oct 31, 2023",4626001,-1154
"Nov 1, 2023",4625507,-494
"Nov 2, 2023",4623285,-2222
"Nov 3, 2023",4627816,4531
"Nov 4, 2023",4621889,-5927
"Nov 5, 2023",4627073,5184
"Nov 6, 2023",4624190,-2883
"Nov 7, 2023",4634607,10417
"Nov 8, 2023",4638853,4246
"Nov 9, 2023",4648744,9891
"Nov 10, 2023",4652878,4134
"Nov 11, 2023",4655164,2286
"Nov 12, 2023",4659239,4075
"Nov 13, 2023",4657794,-1445
"Nov 14, 2023",4662818,5024
"Nov 15, 2023",4654063,-8755
"Nov 16, 2023",4654317,254
"Nov 17, 2023",4649081,-5236
"Nov 18, 2023",4642614,-6467
"Nov 19, 2023",4642614,0
"Nov 20, 2023",4642614,0
"Nov 21, 2023",4652878,10264
"Nov 22, 2023",4650598,-2280
"Nov 23, 2023",4654317,3719
"Nov 24, 2023",4669926,15609
"Nov 25, 2023",4691457,21531
"Nov 26, 2023",4693828,2371
"Nov 27, 2023",4671904,-21924
"Nov 28, 2023",4671560,-344
"Nov 29, 2023",4673760,2200
"Nov 30, 2023",4675959,2199
"Dec 1, 2023",4676391,432
"Dec 2, 2023",4672249,-4142
"Dec 3, 2023",4674145,1896
"Dec 4, 2023",4681418,7273
"Dec 5, 2023",4683331,1913
"Dec 6, 2023",4685422,2091
"Dec 7, 2023",4694180,8758
"Dec 8, 2023",4707010,12830
"Dec 9, 2023",4706032,-978
"Dec 10, 2023",4713171,7139
"Dec 11, 2023",4714247,1076
"Dec 12, 2023",4729871,15624
"Dec 13, 2023",4726782,-3089
"Dec 14, 2023",4726963,181
"Dec 15, 2023",4735345,8382
"Dec 16, 2023",4741675,6330
"Dec 17, 2023",4747951,6276
"Dec 18, 2023",4752869,4918
"Dec 19, 2023",4754358,1489
"Dec 20, 2023",4762868,8510
"Dec 21, 2023",4763996,1128
"Dec 22, 2023",4770313,6317
"Dec 23, 2023",4768895,-1418
"Dec 24, 2023",4780004,11109
"Dec 25, 2023",4795581,15577
"Dec 26, 2023",4832252,36671
"Dec 27, 2023",4867759,35507
"Dec 28, 2023",4864754,-3005
"Dec 29, 2023",4865893,1139
"Dec 30, 2023",4868798,2905
"Dec 31, 2023",4872335,3537
"Jan 1, 2024",4875258,2923
"Jan 2, 2024",4934050,58792
"Jan 3, 2024",4966952,32902
"Jan 4, 2024",4958318,-8634
"Jan 5, 2024",4954028,-4290
"Jan 6, 2024",4937815,-16213
"Jan 7, 2024",4922506,-15309
"Jan 8, 2024",4909898,-12608
"Jan 9, 2024",4899792,-10106
"Jan 10, 2024",4898830,-962
"Jan 11, 2024",4890524,-8306
"Jan 12, 2024",4886925,-3599
"Jan 13, 2024",4883443,-3482
"Jan 14, 2024",4874736,-8707
"Jan 15, 2024",4852818,-21918
"Jan 16, 2024",4842130,-10688
"Jan 17, 2024",4827648,-14482
"Jan 18, 2024",4813855,-13793
"Jan 19, 2024",4788822,-25033
"Jan 20, 2024",4770218,-18604
"Jan 21, 2024",4742227,-27991
"Jan 22, 2024",4719910,-22317
"Jan 23, 2024",4666837,-53073
"Jan 24, 2024",4630709,-36128
"Jan 25, 2024",4616240,-14469
"Jan 26, 2024",4613061,-3179
"Jan 27, 2024",4616567,3506
"Jan 28, 2024",4617874,1307
"Jan 29, 2024",4612572,-5302
"Jan 30, 2024",4567271,-45301
"Jan 31, 2024",4523846,-43425
"Feb 1, 2024",4534440,10594
"Feb 2, 2024",4543847,9407
"Feb 3, 2024",4554954,11107
"Feb 4, 2024",4578631,23677
"Feb 5, 2024",4589956,11325
"Feb 6, 2024",4596986,7030
"Feb 7, 2024",4601082,4096
"Feb 8, 2024",4607378,6296
"Feb 9, 2024",4614853,7475
"Feb 10, 2024",4615669,816
"Feb 11, 2024",4628641,12972
"Feb 12, 2024",4640439,11798
"Feb 13, 2024",4655164,14725
"Feb 14, 2024",4659239,4075
"Feb 15, 2024",4680723,21484
"Feb 16, 2024",4703722,22999
"Feb 17, 2024",4716221,12499
"Feb 18, 2024",4724516,8295
"Feb 19, 2024",4749804,25288
"Feb 20, 2024",4766160,16356
"Feb 21, 2024",4775527,9367
"Feb 22, 2024",4788437,12910
"Feb 23, 2024",4784979,-3458
"Feb 24, 2024",4786034,1055
"Feb 25, 2024",4795000,8966
"Feb 26, 2024",4800728,5728
"Feb 27, 2024",4805509,4781
"Feb 28, 2024",4801702,-3807
"Feb 29, 2024",4802677,975
"Mar 1, 2024",4800436,-2241
"Mar 2, 2024",4807761,7325
"Mar 3, 2024",4809036,1275
"Mar 4, 2024",4807663,-1373
"Mar 5, 2024",4805607,-2056
"Mar 6, 2024",4802677,-2930
"Mar 7, 2024",4800339,-2338
"Mar 8, 2024",4804923,4584
"Mar 9, 2024",4818895,13972
"Mar 10, 2024",4825154,6259
"Mar 11, 2024",4825253,99
"Mar 12, 2024",4819985,-5268
"Mar 13, 2024",4821175,1190
"Mar 14, 2024",4824158,2983
"Mar 15, 2024",4814052,-10106
"Mar 16, 2024",4811098,-2954
"Mar 17, 2024",4817113,6015
"Mar 18, 2024",4822864,5751
"Mar 19, 2024",4819489,-3375
"Mar 20, 2024",4811197,-8292
"Mar 21, 2024",4805509,-5688
"Mar 22, 2024",4803360,-2149
"Mar 23, 2024",4808839,5479
"Mar 24, 2024",4795484,-13355
"Mar 25, 2024",4795097,-387
"Mar 26, 2024",4791906,-3191
"Mar 27, 2024",4791327,-579
"Mar 28, 2024",4794129,2802
"Mar 29, 2024",4793935,-194
"Mar 30, 2024",4808643,14708
"Mar 31, 2024",4818399,9756
"Apr 1, 2024",4812082,-6317
"Apr 2, 2024",4806488,-5594
"Apr 3, 2024",4812279,5791
"Apr 4, 2024",4801702,-10577
"Apr 5, 2024",4795678,-6024
"Apr 6, 2024",4782010,-13668
"Apr 7, 2024",4778573,-3437
"Apr 8, 2024",4774767,-3806
"Apr 9, 2024",4764842,-9925
"Apr 10, 2024",4761700,-3142
"Apr 11, 2024",4758558,-3142
"Apr 12, 2024",4753148,-5410
"Apr 13, 2024",4751103,-2045
"Apr 14, 2024",4761367,10264
"Apr 15, 2024",4765802,4435
"Apr 16, 2024",4770237,4435
"Apr 17, 2024",4774672,4435
"Apr 18, 2024",4774672,0
"Apr 19, 2024",4772964,-1708
"Apr 20, 2024",4767291,-5673
"Apr 21, 2024",4764372,-2919
"Apr 22, 2024",4763714,-658
"Apr 23, 2024",4759223,-4491
"Apr 24, 2024",4754731,-4492
"Apr 25, 2024",4754545,-186
"Apr 26, 2024",4751103,-3442
"Apr 27, 2024",4739010,-12093
"Apr 28, 2024",4729416,-9594
"Apr 29, 2024",4728689,-727
"Apr 30, 2024",4722455,-6234
"May 1, 2024",4716221,-6234
"May 2, 2024",4720901,4680
"May 3, 2024",4723792,2891
"May 4, 2024",4728416,4624
"May 5, 2024",4728962,546
"May 6, 2024",4741859,12897
"May 7, 2024",4748136,6277
"May 8, 2024",4745732,-2404
"May 9, 2024",4745178,-554
"May 10, 2024",4746194,1016
"May 11, 2024",4754917,8723
"May 12, 2024",4754265,-652
"May 13, 2024",4758184,3919
"May 14, 2024",4760992,2808
"May 15, 2024",4754358,-6634
"May 16, 2024",4747396,-6962
"May 17, 2024",4745362,-2034
"May 18, 2024",4752590,7228
"May 19, 2024",4755850,3260
"May 20, 2024",4762681,6831
"May 21, 2024",4768423,5742
"May 22, 2024",4771922,3499
"May 23, 2024",4777049,5127
"May 24, 2024",4780194,3145
"May 25, 2024",4775717,-4477
"May 26, 2024",4784499,8782
"May 27, 2024",4792273,7774
"May 28, 2024",4800047,7774
