video_id,view_count,like_count
6-7qDJ-S0l8,136.0,1.0
Q2Sbesftebg,72.0,0.0
fZ5XgIwzues,270.0,21.0
be8mObC_tb8,1742.0,158.0
tZq1K2FZ4pc,1061.0,36.0
x9G3UBxAHkI,7502.0,150.0
53vQtFvl0Jc,3455.0,339.0
h9WdSJA1LKM,1209.0,132.0
EcYjf33Cl0c,112.0,3.0
_fJUEEn6EWg,589.0,50.0
jcc4A2RMVEo,2176.0,14.0
WgT__LzY1j0,255.0,8.0
tBEL9A8tb8c,113.0,4.0
kQe-tUQ-Bpc,16.0,3.0
-u93K5bA8UE,824.0,55.0
SPZQ5b1JvfQ,51268.0,1272.0
b2rotWFQ9u4,16.0,1.0
uV64LcGZKJY,7.0,2.0
6rIKIhmlYB4,40.0,2.0
ZNB98ObNlFg,160.0,2.0
2DP0CwkBPQY,14212.0,1017.0
_YSlRHxMmng,,
De46ewCLVJc,470.0,43.0
dJ1B0WX0rhk,67.0,9.0
NY3m-nsFUjU,56.0,10.0
maXXSCnbeuw,10217.0,773.0
_Wo722yyp7M,244.0,21.0
G04lfGxqmQA,,
zzEFcc0YI7s,3621.0,262.0
pN4D2amWOFA,,
35S9Q4kOyT0,1403.0,220.0
dnxs796qYPE,4872.0,202.0
9hPqsol9iIs,1571.0,65.0
vWU5YF3y-ig,23.0,0.0
cfIL9iQtmEU,103.0,2.0
mj5gAGmiLTM,242.0,10.0
ZVoOGqiclKU,8904.0,600.0
bneSDigabaI,11.0,0.0
3LJ6Iewq8zg,76.0,1.0
5ao2rYO63gk,1306.0,89.0
5oYDsyPHTZg,292858.0,2208.0
ltG0Vp5bp3Q,70.0,4.0
_Pezzp8B8CM,1608.0,15.0
-6iYWpfzo_w,252.0,13.0
0eUMqQ9FRXc,644.0,36.0
IizxZKV2IMk,349.0,12.0
kEVVoZ5oYUQ,108.0,8.0
ZmT8EuJ6FJw,25.0,0.0
AG_IqS0lDq0,6685.0,25.0
QVtAcg2lZnk,1582.0,10.0
nlPhGSATGUQ,68.0,0.0
C7FB7v0u1vg,2660.0,19.0
muifNDWZ4oI,725239.0,41523.0
v0hmQwMMs1c,24.0,1.0
vAQfdB2cbKc,132.0,15.0
K3XsqeoGVjk,399.0,25.0
Zn6B_3L8BDo,13.0,0.0
dwdx7BLYzVo,5593.0,363.0
HeS85uDrhfI,810.0,25.0
6vOBplQteTI,2091.0,34.0
91OZ9y-Bs-0,708.0,30.0
VWpOTseCh3U,7.0,3.0
BifVv1O_nqM,48.0,2.0
XWAn1UD9nOU,83541.0,3913.0
QSy-fUbtXaw,791.0,14.0
6xEBlmSwhdg,4.0,1.0
_C2Po9cs_UM,15.0,2.0
VaGDGGKSmeI,782.0,41.0
ovgfk4AxfMA,108025.0,1529.0
Jhjt1tvi2bA,101.0,2.0
3PEJOt9vpcA,22.0,3.0
03rk96ap8ZQ,,
gC1vOCOIvjw,213.0,6.0
303-enbD6FA,,
Hg7V13MRdYY,258543.0,42662.0
3JJfJrQ9MP4,720.0,18.0
Ma4B3Vhmh0g,714.0,70.0
0RsYYSMxkxM,169.0,4.0
qdg3aKX7T1s,7.0,0.0
WfjkfHi6W5I,2919.0,83.0
sR5hrPLWzE4,28.0,4.0
hyLMN2tCyEk,7484.0,556.0
kdWMS4iwzdI,702.0,4.0
UpSDmA3NND0,1040.0,48.0
r85TR4dybNw,17.0,1.0
5Kqygha3JII,852.0,79.0
q54t5hqqqc4,344.0,11.0
NSSrBf9aQqQ,1970.0,6.0
BdXn1Ip1WHU,7354.0,150.0
ovL8KC_tCQ0,2705.0,114.0
U_I8g13RqoE,1922.0,61.0
03eiy2Uo4XU,32.0,2.0
x3LxmDkmDnI,1749.0,19.0
Q7140c9hmQY,8828.0,167.0
L1mMenYYqpg,162.0,1.0
mZd5LuHZJG8,0.0,0.0
VGgHWmJjl_4,107.0,7.0
7TDgIujidXw,6477.0,262.0
hAojCMs5qc0,449.0,16.0
IAdEV-5vGKg,2876.0,333.0
Lm1og_IEA1g,4.0,1.0
4Pwe7BDkQ7w,120.0,4.0
Ii_tdgnkB3Y,2888.0,51.0
g4-2U9Oz5ws,82.0,2.0
vWNPDwdIVmE,197.0,7.0
8p8JH4PRJms,873.0,48.0
WJlwdvaNZvI,6831.0,521.0
MP9Nlcx-pNE,799.0,13.0
AH1iAr_rAhY,81.0,11.0
bdfujw10MrI,9.0,0.0
5qBq--IqL_c,14.0,1.0
0ByxBE0Qxrw,240.0,11.0
KX_NIqfNu2c,742.0,28.0
5g2qulwVDLU,169.0,1.0
Ri4bM-8AMW4,83.0,7.0
G8X2VhjD05M,,
d8aFr3nYtg4,1613.0,25.0
Z1lOZuk3e4Y,12310.0,199.0
QO4QTJGOEgM,93.0,6.0
pkEsbdwiolg,28.0,1.0
N6T6GVolbVc,50.0,8.0
coYBlfy4Vi8,32.0,0.0
WG8A1DFU9sw,70.0,2.0
THhpVd2Z7Zg,65.0,4.0
YLEgT2rIecs,,
DfwAFOXCtnA,142.0,3.0
EOzxYoSXq7k,1981.0,82.0
eaYELfyDTRI,50.0,3.0
FeHSQYB5BnI,3.0,0.0
6clvlDmSNQY,39.0,7.0
qSSY4-EKtX8,12189.0,182.0
cftrX4fGQ18,153.0,10.0
KMxsLM1fN_M,590.0,23.0
eqC2_FfoTbw,16260.0,1094.0
lTxv7NJl4rE,969.0,7.0
gYu7I6mINec,138.0,5.0
O-9-gB1iNsw,66.0,5.0
Yc2GxORrXHo,18078.0,53.0
-EbWvjXZ5Oc,5909.0,108.0
I-dOO2DlD6k,512.0,6.0
avsS-EH8vzA,5471.0,157.0
HJNOmIGevBo,1995.0,18.0
iAv0dp-e6XQ,37.0,1.0
tAQrEsWxhyI,,
3liZyjgLtGI,113.0,1.0
PtxzBIXuNa4,20.0,2.0
HS6g6pZWOfo,75.0,1.0
jeIYCfWuRWs,133.0,4.0
2eUSB_l5ntA,234.0,11.0
oSj6M1JVQN0,61.0,7.0
5MqngFrgtH0,112046.0,7746.0
r_JW1CArV5Q,11020.0,92.0
xqQ5wNio0wg,169.0,16.0
dDnpZrTf8x0,302.0,10.0
1dBXVQ1dCr4,92.0,4.0
jfbzM1mwG98,78679.0,408.0
GjA1wcCXlFY,164.0,3.0
TmXlQvuzu08,68.0,3.0
