Date,Monthly Listeners,Change
"Aug 27, 2023",55525120,130439
"Aug 28, 2023",55655559,130439
"Aug 29, 2023",55755737,100178
"Aug 30, 2023",55855914,100177
"Aug 31, 2023",55935191,79277
"Sep 1, 2023",56014467,79276
"Sep 2, 2023",56093744,79277
"Sep 3, 2023",56209072,115328
"Sep 4, 2023",56283379,74307
"Sep 5, 2023",56354159,70780
"Sep 6, 2023",56561446,207287
"Sep 7, 2023",56561446,0
"Sep 8, 2023",56657680,96234
"Sep 9, 2023",56740687,83007
"Sep 10, 2023",56710801,-29886
"Sep 11, 2023",56702908,-7893
"Sep 12, 2023",56695348,-7560
"Sep 13, 2023",56687788,-7560
"Sep 14, 2023",56661321,-26467
"Sep 15, 2023",56637424,-23897
"Sep 16, 2023",56642154,4730
"Sep 17, 2023",56639908,-2246
"Sep 18, 2023",56610891,-29017
"Sep 19, 2023",56603702,-7189
"Sep 20, 2023",56539928,-63774
"Sep 21, 2023",56470883,-69045
"Sep 22, 2023",56434794,-36089
"Sep 23, 2023",56422199,-12595
"Sep 24, 2023",56450952,28753
"Sep 25, 2023",56483812,32860
"Sep 26, 2023",56533895,50083
"Sep 27, 2023",56573657,39762
"Sep 28, 2023",56623818,50161
"Sep 29, 2023",56651028,27210
"Sep 30, 2023",56659457,8429
"Oct 1, 2023",56611363,-48094
"Oct 2, 2023",56598021,-13342
"Oct 3, 2023",56588463,-9558
"Oct 4, 2023",56567071,-21392
"Oct 5, 2023",56545678,-21393
"Oct 6, 2023",56525326,-20352
"Oct 7, 2023",56540424,15098
"Oct 8, 2023",56555521,15097
"Oct 9, 2023",56555912,391
"Oct 10, 2023",56548909,-7003
"Oct 11, 2023",56582741,33832
"Oct 12, 2023",56592487,9746
"Oct 13, 2023",56567432,-25055
"Oct 14, 2023",56545363,-22069
"Oct 15, 2023",56504742,-40621
"Oct 16, 2023",56538375,33633
"Oct 17, 2023",56606149,67774
"Oct 18, 2023",56671818,65669
"Oct 19, 2023",56735240,63422
"Oct 20, 2023",56768020,32780
"Oct 21, 2023",56806356,38336
"Oct 22, 2023",56861673,55317
"Oct 23, 2023",56909756,48083
"Oct 24, 2023",56967828,58072
"Oct 25, 2023",57000893,33065
"Oct 26, 2023",57013764,12871
"Oct 27, 2023",57014616,852
"Oct 28, 2023",57033178,18562
"Oct 29, 2023",57111777,78599
"Oct 30, 2023",57190376,78599
"Oct 31, 2023",57268823,78447
"Nov 1, 2023",57310996,42173
"Nov 2, 2023",57546905,235909
"Nov 3, 2023",57613586,66681
"Nov 4, 2023",57568406,-45180
"Nov 5, 2023",57547271,-21135
"Nov 6, 2023",57539673,-7598
"Nov 7, 2023",57511894,-27779
"Nov 8, 2023",57499343,-12551
"Nov 9, 2023",57506215,6872
"Nov 10, 2023",57515244,9029
"Nov 11, 2023",57500893,-14351
"Nov 12, 2023",57480124,-20769
"Nov 13, 2023",57477104,-3020
"Nov 14, 2023",57413389,-63715
"Nov 15, 2023",57390238,-23151
"Nov 16, 2023",57345106,-45132
"Nov 17, 2023",57258114,-86992
"Nov 18, 2023",57139284,-118830
"Nov 19, 2023",57139284,0
"Nov 20, 2023",57139284,0
"Nov 21, 2023",56703111,-436173
"Nov 22, 2023",56584571,-118540
"Nov 23, 2023",56475984,-108587
"Nov 24, 2023",56379807,-96177
"Nov 25, 2023",56262790,-117017
"Nov 26, 2023",56096274,-166516
"Nov 27, 2023",55924741,-171533
"Nov 28, 2023",55783621,-141120
"Nov 29, 2023",55661980,-121641
"Nov 30, 2023",55396475,-265505
"Dec 1, 2023",55413402,16927
"Dec 2, 2023",55644269,230867
"Dec 3, 2023",55914700,270431
"Dec 4, 2023",56140707,226007
"Dec 5, 2023",56305874,165167
"Dec 6, 2023",56474925,169051
"Dec 7, 2023",56618702,143777
"Dec 8, 2023",56779257,160555
"Dec 9, 2023",56890951,111694
"Dec 10, 2023",56975836,84885
"Dec 11, 2023",57028358,52522
"Dec 12, 2023",57114275,85917
"Dec 13, 2023",57203627,89352
"Dec 14, 2023",57272137,68510
"Dec 15, 2023",57310744,38607
"Dec 16, 2023",57339585,28841
"Dec 17, 2023",57354927,15342
"Dec 18, 2023",57366213,11286
"Dec 19, 2023",57378328,12115
"Dec 20, 2023",57429471,51143
"Dec 21, 2023",57480579,51108
"Dec 22, 2023",57516981,36402
"Dec 23, 2023",57566509,49528
"Dec 24, 2023",57643316,76807
"Dec 25, 2023",57739235,95919
"Dec 26, 2023",57799954,60719
"Dec 27, 2023",57748440,-51514
"Dec 28, 2023",57738060,-10380
"Dec 29, 2023",57740686,2626
"Dec 30, 2023",57670779,-69907
"Dec 31, 2023",57492297,-178482
"Jan 1, 2024",57371362,-120935
"Jan 2, 2024",57378508,7146
"Jan 3, 2024",57205524,-172984
"Jan 4, 2024",57096936,-108588
"Jan 5, 2024",56970424,-126512
"Jan 6, 2024",56851875,-118549
"Jan 7, 2024",56773055,-78820
"Jan 8, 2024",56715531,-57524
"Jan 9, 2024",56635702,-79829
"Jan 10, 2024",56541061,-94641
"Jan 11, 2024",56480051,-61010
"Jan 12, 2024",56502665,22614
"Jan 13, 2024",56538386,35721
"Jan 14, 2024",56579500,41114
"Jan 15, 2024",56625258,45758
"Jan 16, 2024",56678343,53085
"Jan 17, 2024",56716487,38144
"Jan 18, 2024",56746992,30505
"Jan 19, 2024",56771317,24325
"Jan 20, 2024",56772108,791
"Jan 21, 2024",56736740,-35368
"Jan 22, 2024",56704897,-31843
"Jan 23, 2024",56725439,20542
"Jan 24, 2024",56833132,107693
"Jan 25, 2024",56897632,64500
"Jan 26, 2024",56900613,2981
"Jan 27, 2024",56952047,51434
"Jan 28, 2024",56944025,-8022
"Jan 29, 2024",56929542,-14483
"Jan 30, 2024",56798472,-131070
"Jan 31, 2024",56862779,64307
"Feb 1, 2024",56864819,2040
"Feb 2, 2024",56917197,52378
"Feb 3, 2024",56925953,8756
"Feb 4, 2024",56937795,11842
"Feb 5, 2024",56980947,43152
"Feb 6, 2024",57033040,52093
"Feb 7, 2024",57285984,252944
"Feb 8, 2024",57530323,244339
"Feb 9, 2024",57667179,136856
"Feb 10, 2024",57787821,120642
"Feb 11, 2024",58013112,225291
"Feb 12, 2024",58153853,140741
"Feb 13, 2024",58258336,104483
"Feb 14, 2024",58200376,-57960
"Feb 15, 2024",58304940,104564
"Feb 16, 2024",58442618,137678
"Feb 17, 2024",58551098,108480
"Feb 18, 2024",58642745,91647
"Feb 19, 2024",58732483,89738
"Feb 20, 2024",58780866,48383
"Feb 21, 2024",58857923,77057
"Feb 22, 2024",58881169,23246
"Feb 23, 2024",58893409,12240
"Feb 24, 2024",58870561,-22848
"Feb 25, 2024",58878781,8220
"Feb 26, 2024",58933973,55192
"Feb 27, 2024",58928206,-5767
"Feb 28, 2024",58950137,21931
"Feb 29, 2024",58967491,17354
"Mar 1, 2024",58953558,-13933
"Mar 2, 2024",58969556,15998
"Mar 3, 2024",58997722,28166
"Mar 4, 2024",59003079,5357
"Mar 5, 2024",59030439,27360
"Mar 6, 2024",58932657,-97782
"Mar 7, 2024",58824175,-108482
"Mar 8, 2024",58781011,-43164
"Mar 9, 2024",58728551,-52460
"Mar 10, 2024",58534474,-194077
"Mar 11, 2024",58393396,-141078
"Mar 12, 2024",58342304,-51092
"Mar 13, 2024",58378731,36427
"Mar 14, 2024",58250683,-128048
"Mar 15, 2024",58075533,-175150
"Mar 16, 2024",57934460,-141073
"Mar 17, 2024",57799009,-135451
"Mar 18, 2024",57683046,-115963
"Mar 19, 2024",57595087,-87959
"Mar 20, 2024",57515859,-79228
"Mar 21, 2024",57469365,-46494
"Mar 22, 2024",57408193,-61172
"Mar 23, 2024",57329927,-78266
"Mar 24, 2024",57234920,-95007
"Mar 25, 2024",57140444,-94476
"Mar 26, 2024",57049220,-91224
"Mar 27, 2024",56978363,-70857
"Mar 28, 2024",56899615,-78748
"Mar 29, 2024",56818821,-80794
"Mar 30, 2024",56767300,-51521
"Mar 31, 2024",56706313,-60987
"Apr 1, 2024",56600431,-105882
"Apr 2, 2024",56490330,-110101
"Apr 3, 2024",56395087,-95243
"Apr 4, 2024",56260477,-134610
"Apr 5, 2024",56141745,-118732
"Apr 6, 2024",56015281,-126464
"Apr 7, 2024",55895924,-119357
"Apr 8, 2024",55831362,-64562
"Apr 9, 2024",55733165,-98197
"Apr 10, 2024",55663534,-69631
"Apr 11, 2024",55679817,16283
"Apr 12, 2024",55666345,-13472
"Apr 13, 2024",55646769,-19576
"Apr 14, 2024",55629615,-17154
"Apr 15, 2024",55677354,47739
"Apr 16, 2024",55756855,79501
"Apr 17, 2024",55881750,124895
"Apr 18, 2024",55881750,0
"Apr 19, 2024",56043048,161298
"Apr 20, 2024",56153416,110368
"Apr 21, 2024",56253756,100340
"Apr 22, 2024",56315207,61451
"Apr 23, 2024",56307711,-7496
"Apr 24, 2024",56330488,22777
"Apr 25, 2024",56319121,-11367
"Apr 26, 2024",56336820,17699
"Apr 27, 2024",56322229,-14591
"Apr 28, 2024",56334821,12592
"Apr 29, 2024",56338224,3403
"Apr 30, 2024",56321209,-17015
"May 1, 2024",56290714,-30495
"May 2, 2024",56302632,11918
"May 3, 2024",56350211,47579
"May 4, 2024",56358300,8089
"May 5, 2024",56332343,-25957
"May 6, 2024",56306386,-25957
"May 7, 2024",56295012,-11374
"May 8, 2024",56270320,-24692
"May 9, 2024",56226501,-43819
"May 10, 2024",56216820,-9681
"May 11, 2024",56173297,-43523
"May 12, 2024",56122299,-50998
"May 13, 2024",56045078,-77221
"May 14, 2024",55946960,-98118
"May 15, 2024",55805412,-141548
"May 16, 2024",55663865,-141547
"May 17, 2024",55522317,-141548
"May 18, 2024",55295462,-226855
"May 19, 2024",55199362,-96100
"May 20, 2024",55154759,-44603
"May 21, 2024",55152669,-2090
"May 22, 2024",55194512,41843
"May 23, 2024",55233438,38926
"May 24, 2024",55230508,-2930
"May 25, 2024",55211328,-19180
"May 26, 2024",55198520,-12808
"May 27, 2024",55214181,15661
"May 28, 2024",55225773,11592
