Date,Monthly Listeners,Change
"Jan 1, 2020",4482363,-9602
"Jan 2, 2020",4487117,4754
"Jan 3, 2020",4446827,-40290
"Jan 4, 2020",4412254,-34573
"Jan 5, 2020",4393601,-18653
"Jan 6, 2020",4390634,-2967
"Jan 7, 2020",4395981,5347
"Jan 8, 2020",4394328,-1653
"Jan 9, 2020",4396180,1852
"Jan 10, 2020",4398963,2783
"Jan 11, 2020",4393073,-5890
"Jan 12, 2020",4396776,3703
"Jan 13, 2020",4402820,6044
"Jan 14, 2020",4408095,5275
"Jan 15, 2020",4403486,-4609
"Jan 16, 2020",4413037,9551
"Jan 17, 2020",4422588,9551
"Jan 18, 2020",4437422,14834
"Jan 19, 2020",4446619,9197
"Jan 20, 2020",4452818,6199
"Jan 21, 2020",4450934,-1884
"Jan 22, 2020",4446897,-4037
"Jan 23, 2020",4453727,6830
"Jan 24, 2020",4485098,31371
"Jan 25, 2020",4506717,21619
"Jan 26, 2020",4526316,19599
"Jan 27, 2020",4536708,10392
"Jan 28, 2020",4544990,8282
"Jan 29, 2020",4549271,4281
"Jan 30, 2020",4562300,13029
"Jan 31, 2020",4575328,13028
"Feb 1, 2020",4601887,26559
"Feb 2, 2020",4617057,15170
"Feb 3, 2020",4627733,10676
"Feb 4, 2020",4630543,2810
"Feb 5, 2020",4633776,3233
"Feb 6, 2020",4637568,3792
"Feb 7, 2020",4641359,3791
"Feb 8, 2020",4641693,334
"Feb 9, 2020",4638686,-3007
"Feb 10, 2020",4639270,584
"Feb 11, 2020",4636853,-2417
"Feb 12, 2020",4633492,-3361
"Feb 13, 2020",4630130,-3362
"Feb 14, 2020",4625342,-4788
"Feb 15, 2020",4627238,1896
"Feb 16, 2020",4624683,-2555
"Feb 17, 2020",4623163,-1520
"Feb 18, 2020",4621642,-1521
"Feb 19, 2020",4618938,-2704
"Feb 20, 2020",4611759,-7179
"Feb 21, 2020",4613956,2197
"Feb 22, 2020",4620166,6210
"Feb 23, 2020",4618365,-1801
"Feb 24, 2020",4611699,-6666
"Feb 25, 2020",4605033,-6666
"Feb 26, 2020",4601968,-3065
"Feb 27, 2020",4597146,-4822
"Feb 28, 2020",4588762,-8384
"Feb 29, 2020",4580681,-8081
"Mar 1, 2020",4571174,-9507
"Mar 2, 2020",4569377,-1797
"Mar 3, 2020",4562373,-7004
"Mar 4, 2020",4561831,-542
"Mar 5, 2020",4562063,232
"Mar 6, 2020",4563461,1398
"Mar 7, 2020",4564858,1397
"Mar 8, 2020",4558734,-6124
"Mar 9, 2020",4562373,3639
"Mar 10, 2020",4563615,1242
"Mar 11, 2020",4555416,-8199
"Mar 12, 2020",4552262,-3154
"Mar 13, 2020",4545372,-6890
"Mar 14, 2020",4532931,-12441
"Mar 15, 2020",4519817,-13114
"Mar 16, 2020",4518254,-1563
"Mar 17, 2020",4511804,-6450
"Mar 18, 2020",4500192,-11612
"Mar 19, 2020",4481214,-18978
"Mar 20, 2020",4463209,-18005
"Mar 21, 2020",4448983,-14226
"Mar 22, 2020",4430081,-18902
"Mar 23, 2020",4416227,-13854
"Mar 24, 2020",4414946,-1281
"Mar 25, 2020",4409502,-5444
"Mar 26, 2020",4398831,-10671
"Mar 27, 2020",4385401,-13430
"Mar 28, 2020",4371971,-13430
"Mar 29, 2020",4355352,-16619
"Mar 30, 2020",4342822,-12530
"Mar 31, 2020",4335482,-7340
"Apr 1, 2020",4328142,-7340
"Apr 2, 2020",4309452,-18690
"Apr 3, 2020",4293668,-15784
"Apr 4, 2020",4268228,-25440
"Apr 5, 2020",4244822,-23406
"Apr 6, 2020",4230935,-13887
"Apr 7, 2020",4224397,-6538
"Apr 8, 2020",4214053,-10344
"Apr 9, 2020",4199358,-14695
"Apr 10, 2020",4184865,-14493
"Apr 11, 2020",4171318,-13547
"Apr 12, 2020",4148284,-23034
"Apr 13, 2020",4140478,-7806
"Apr 14, 2020",4132672,-7806
"Apr 15, 2020",4124723,-7949
"Apr 16, 2020",4121814,-2909
"Apr 17, 2020",4120236,-1578
"Apr 18, 2020",4114554,-5682
"Apr 19, 2020",4114908,354
"Apr 20, 2020",4115262,354
"Apr 21, 2020",4115921,659
"Apr 22, 2020",4123599,7678
"Apr 23, 2020",4121152,-2447
"Apr 24, 2020",4131746,10594
"Apr 25, 2020",4137988,6242
"Apr 26, 2020",4142292,4304
"Apr 27, 2020",4148127,5835
"Apr 28, 2020",4152630,4503
"Apr 29, 2020",4151791,-839
"Apr 30, 2020",4161218,9427
"May 1, 2020",4167851,6633
"May 2, 2020",4170890,3039
"May 3, 2020",4177801,6911
"May 4, 2020",4177801,0
"May 5, 2020",4177801,0
"May 6, 2020",4191868,14067
"May 7, 2020",4193395,1527
"May 8, 2020",4195688,2293
"May 9, 2020",4199742,4054
"May 10, 2020",4208117,8375
"May 11, 2020",4222264,14147
"May 12, 2020",4223723,1459
"May 13, 2020",4222937,-786
"May 14, 2020",4223723,786
"May 15, 2020",4220695,-3028
"May 16, 2020",4223555,2860
"May 17, 2020",4225578,2023
"May 18, 2020",4230653,5075
"May 19, 2020",4236604,5951
"May 20, 2020",4243563,6959
"May 21, 2020",4249704,6141
"May 22, 2020",4257619,7915
"May 23, 2020",4263493,5874
"May 24, 2020",4268052,4559
"May 25, 2020",4268052,0
"May 26, 2020",4268052,0
"May 27, 2020",4283691,15639
"May 28, 2020",4283810,119
"May 29, 2020",4280485,-3325
"May 30, 2020",4286787,6302
"May 31, 2020",4286787,0
"Jun 1, 2020",4294328,7541
"Jun 2, 2020",4294328,0
"Jun 3, 2020",4298782,4454
"Jun 4, 2020",4298782,0
"Jun 5, 2020",4293547,-5235
"Jun 6, 2020",4298300,4753
"Jun 7, 2020",4301137,2837
"Jun 8, 2020",4305681,4544
"Jun 9, 2020",4312320,6639
"Jun 10, 2020",4312320,0
"Jun 11, 2020",4324798,12478
"Jun 12, 2020",4326964,2166
"Jun 13, 2020",4330415,3451
"Jun 14, 2020",4333865,3450
"Jun 15, 2020",4330626,-3239
"Jun 16, 2020",4326469,-4157
"Jun 17, 2020",4327274,805
"Jun 18, 2020",4327274,0
"Jun 19, 2020",4326655,-619
"Jun 20, 2020",4328949,2294
"Jun 21, 2020",4334988,6039
"Jun 22, 2020",4338866,3878
"Jun 23, 2020",4326655,-12211
"Jun 24, 2020",4341062,14407
"Jun 25, 2020",4341062,0
"Jun 26, 2020",4360969,19907
"Jun 27, 2020",4361929,960
"Jun 28, 2020",4367582,5653
"Jun 29, 2020",4367260,-322
"Jun 30, 2020",4368549,1289
"Jul 1, 2020",4368549,0
"Jul 2, 2020",4368549,0
"Jul 3, 2020",4368549,0
"Jul 4, 2020",4408564,40015
"Jul 5, 2020",4408564,0
"Jul 6, 2020",4408564,0
"Jul 7, 2020",4408564,0
"Jul 8, 2020",4408564,0
"Jul 9, 2020",4408028,-536
"Jul 10, 2020",4408028,0
"Jul 11, 2020",4401954,-6074
"Jul 12, 2020",4401954,0
"Jul 13, 2020",4401954,0
"Jul 14, 2020",4401954,0
"Jul 15, 2020",4401621,-333
"Jul 16, 2020",4401621,0
"Jul 17, 2020",4401621,0
"Jul 18, 2020",4401621,0
"Jul 19, 2020",4401621,0
"Jul 20, 2020",4443498,41877
"Jul 21, 2020",4453867,10369
"Jul 22, 2020",4469792,15925
"Jul 23, 2020",4469792,0
"Jul 24, 2020",4488417,18625
"Jul 25, 2020",4488417,0
"Jul 26, 2020",4499972,11555
"Jul 27, 2020",4499972,0
"Jul 28, 2020",4519742,19770
"Jul 29, 2020",4526391,6649
"Jul 30, 2020",4534591,8200
"Jul 31, 2020",4534591,0
"Aug 1, 2020",4589558,54967
"Aug 2, 2020",4589558,0
"Aug 3, 2020",4833859,244301
"Aug 4, 2020",4833859,0
"Aug 5, 2020",4949867,116008
"Aug 6, 2020",4997626,47759
"Aug 7, 2020",4997626,0
"Aug 8, 2020",4997626,0
"Aug 9, 2020",5164859,167233
"Aug 10, 2020",5197888,33029
"Aug 11, 2020",5220016,22128
"Aug 12, 2020",5220016,0
"Aug 13, 2020",5265701,45685
"Aug 14, 2020",5289758,24057
"Aug 15, 2020",5309299,19541
"Aug 16, 2020",5309299,0
"Aug 17, 2020",5339299,30000
"Aug 18, 2020",5339299,0
"Aug 19, 2020",5362059,22760
"Aug 20, 2020",5362059,0
"Aug 21, 2020",5382560,20501
"Aug 22, 2020",5395135,12575
"Aug 23, 2020",5395135,0
"Aug 24, 2020",5395135,0
"Aug 25, 2020",5427385,32250
"Aug 26, 2020",5449147,21762
"Aug 27, 2020",5449147,0
"Aug 28, 2020",5466674,17527
"Aug 29, 2020",5463126,-3548
"Aug 30, 2020",5358638,-104488
"Aug 31, 2020",5306996,-51642
"Sep 1, 2020",5306996,0
"Sep 2, 2020",5273188,-33808
"Sep 3, 2020",5227594,-45594
"Sep 4, 2020",5227594,0
"Sep 5, 2020",5227594,0
"Sep 6, 2020",5171078,-56516
"Sep 7, 2020",5135649,-35429
"Sep 8, 2020",5126179,-9470
"Sep 9, 2020",5126179,0
"Sep 10, 2020",5126179,0
"Sep 11, 2020",5099824,-26355
"Sep 12, 2020",5093498,-6326
"Sep 13, 2020",5233755,140257
"Sep 14, 2020",5090671,-143084
"Sep 15, 2020",5376939,286268
"Sep 16, 2020",5435741,58802
"Sep 17, 2020",5435741,0
"Sep 18, 2020",5534982,99241
"Sep 19, 2020",5534982,0
"Sep 20, 2020",5608567,73585
"Sep 21, 2020",5630022,21455
"Sep 22, 2020",5648660,18638
"Sep 23, 2020",5665818,17158
"Sep 24, 2020",5682746,16928
"Sep 25, 2020",5682746,0
"Sep 26, 2020",5724569,41823
"Sep 27, 2020",5724569,0
"Sep 28, 2020",5776001,51432
"Sep 29, 2020",5792583,16582
"Sep 30, 2020",5792583,0
"Oct 1, 2020",5840911,48328
"Oct 2, 2020",5866553,25642
"Oct 3, 2020",5905067,38514
"Oct 4, 2020",5941387,36320
"Oct 5, 2020",5968605,27218
"Oct 6, 2020",5989804,21199
"Oct 7, 2020",6015228,25424
"Oct 8, 2020",6053002,37774
"Oct 9, 2020",6084802,31800
"Oct 10, 2020",6084802,0
"Oct 11, 2020",6048704,-36098
"Oct 12, 2020",6048704,0
"Oct 13, 2020",6048704,0
"Oct 14, 2020",5982288,-66416
"Oct 15, 2020",5960857,-21431
"Oct 16, 2020",5960857,0
"Oct 17, 2020",5928702,-32155
"Oct 18, 2020",5923547,-5155
"Oct 19, 2020",5932780,9233
"Oct 20, 2020",5944097,11317
"Oct 21, 2020",5944097,0
"Oct 22, 2020",5958215,14118
"Oct 23, 2020",5966696,8481
"Oct 24, 2020",5975211,8515
"Oct 25, 2020",5958215,-16996
"Oct 26, 2020",5979612,21397
"Oct 27, 2020",6015177,35565
"Oct 28, 2020",6028366,13189
"Oct 29, 2020",6041543,13177
"Oct 30, 2020",6061679,20136
"Oct 31, 2020",6089577,27898
"Nov 1, 2020",6164054,74477
"Nov 2, 2020",6164054,0
"Nov 3, 2020",6164054,0
"Nov 4, 2020",6573823,409769
"Nov 5, 2020",6551277,-22546
"Nov 6, 2020",6528031,-23246
"Nov 7, 2020",6528031,0
"Nov 8, 2020",6477290,-50741
"Nov 9, 2020",6452955,-24335
"Nov 10, 2020",6429010,-23945
"Nov 11, 2020",6429010,0
"Nov 12, 2020",6408581,-20429
"Nov 13, 2020",6380364,-28217
"Nov 14, 2020",6380364,0
"Nov 15, 2020",6333229,-47135
"Nov 16, 2020",6307022,-26207
"Nov 17, 2020",6279891,-27131
"Nov 18, 2020",6257985,-21906
"Nov 19, 2020",6257985,0
"Nov 20, 2020",6239640,-18345
"Nov 21, 2020",6239640,0
"Nov 22, 2020",6173565,-66075
"Nov 23, 2020",6139328,-34237
"Nov 24, 2020",6103897,-35431
"Nov 25, 2020",6103897,0
"Nov 26, 2020",6039460,-64437
"Nov 27, 2020",6002697,-36763
"Nov 28, 2020",6002697,0
"Nov 29, 2020",5830498,-172199
"Nov 30, 2020",5460735,-369763
"Dec 1, 2020",5292918,-167817
"Dec 2, 2020",5292918,0
"Dec 3, 2020",5266214,-26704
"Dec 4, 2020",5258512,-7702
"Dec 5, 2020",5262303,3791
"Dec 6, 2020",5262303,0
"Dec 7, 2020",5248435,-13868
"Dec 8, 2020",5243201,-5234
"Dec 9, 2020",5243201,0
"Dec 10, 2020",5249617,6416
"Dec 11, 2020",5246038,-3579
"Dec 12, 2020",5238622,-7416
"Dec 13, 2020",5253358,14736
"Dec 14, 2020",5231844,-21514
"Dec 15, 2020",5232432,588
"Dec 16, 2020",5232432,0
"Dec 17, 2020",5246850,14418
