video_id,view_count,like_count
njH1M71X0i4,14061.0,262.0
DcngHPwbQFA,105626.0,1972.0
TxOCKN2jOzI,329051.0,1347.0
_-1F32HYG_o,509835.0,7446.0
bys-ni8jndM,55916.0,1952.0
zzARc7kURAU,286458.0,3117.0
nTMu6AYJJ3M,161893.0,1793.0
nDGS1SdXS6I,293181.0,2598.0
UMwh1FqUkN4,275877.0,2214.0
asRmO4Cgwi4,577535.0,4535.0
tZEbKYew89o,446124.0,2446.0
reCt_JfSZ38,25478.0,973.0
CQ_DQ4Zh_PA,221308.0,1988.0
sDsmP_w-7ck,495274.0,2745.0
9KnjFINr1-g,10659.0,234.0
qE8tbn9KyfA,206357.0,1466.0
mHeOL9GsGkU,10150.0,249.0
PsvOYMS_bAE,37626.0,202.0
Vu7BIVhDIlw,544532.0,5558.0
PRMRr89mcUI,63038.0,1562.0
opWQ8hNWj08,1250568.0,6182.0
aW90xlwhhfI,22813.0,536.0
UevHC8oDpBM,11158.0,114.0
2PJQc-eU-8g,30083.0,451.0
kP6fYw9GSRo,76969.0,2870.0
lZYzXOFw1QE,33637.0,218.0
z_dVeVjEUC0,38682.0,334.0
L92ALY4reYQ,88744.0,1233.0
pAMA3gWbKFw,1600124.0,7859.0
Y4M_WHwcGzw,71083.0,2898.0
APgACk21Fe0,619532.0,4919.0
JUVPq-ZfQ1Y,24273.0,388.0
LgLkKeJrDW8,5429.0,142.0
cjxat4qUduI,103040.0,1022.0
3lpuBhlPz_Q,443264.0,1891.0
IrmNb-z-IQY,35193.0,1914.0
Bp5YyjFhNo8,133134.0,3497.0
bF3kDOTTHqU,158756.0,943.0
UaWVfp6kZ5M,64761.0,740.0
pQn3rX-f9AM,105965.0,2170.0
baaAQqRjMQo,2913.0,17.0
dBOeWFtV2o4,1366161.0,23639.0
q2O11Xblfjc,1857539.0,33693.0
7X9JYPhRdow,48817.0,335.0
CVFyb3CoEAQ,82868.0,680.0
YRRYLJBclh4,22494.0,874.0
livQua8WXwE,139.0,2.0
DeDRdDTw-oE,981673.0,16107.0
FVrdUpOLhcU,88688.0,1520.0
NX1fAVDK00I,19471.0,183.0
33eNKwspBRU,1313319.0,10687.0
vl0eZB4nsX4,38733.0,450.0
H1AWWOxBE-8,301879.0,1684.0
oZm7iXcLxqg,46603.0,713.0
TMjE3LVf9eI,33342.0,115.0
cz4KiXOFDRE,25784.0,205.0
xuBviLFZ7pw,247183.0,4074.0
l4Xjn9fcbAQ,1057135.0,9741.0
HP_r80npL2Q,13864.0,176.0
oxBtszRwGX8,198345.0,863.0
pOOYM_S6skA,69164.0,414.0
9V2ZJ1G_DZQ,37228.0,726.0
nEsn5x4XLig,206659.0,1440.0
iVgWKflMjm4,358356.0,4956.0
eboBaekTVmI,48636.0,1114.0
oxcVu6E5xIQ,23222.0,680.0
dgU5o_jW8ps,13978.0,136.0
nD3-i5QqNhk,112629.0,1348.0
FDPpZKB3xBI,13249.0,357.0
qbyfdeKFOiw,29726.0,416.0
AFvBdqm6a7A,17787.0,553.0
LypyAmqvkZk,2377674.0,53538.0
h09PUkLUmrU,18582.0,127.0
sxtu5YV29gk,11324.0,385.0
5YcwXZVirKc,25640.0,423.0
_i-b_5U-Fkg,15031.0,518.0
XOV7bFFzBks,5800.0,122.0
WcCTZU6Zncg,382830.0,15821.0
TkVcxdiQdbw,25379.0,479.0
azeHa75_RpA,160702.0,940.0
g_qG5hYgen8,25402.0,110.0
bUcapg83fMA,304471.0,10294.0
uXmilLdArWg,8678.0,166.0
rIFnOrbOZss,6877.0,312.0
h2zzenETkRw,95667.0,1865.0
yZWHKkELFYU,71857.0,1332.0
7tZKQT4wfIo,1135840.0,25822.0
BTBAVbhlEKU,79823.0,1206.0
rb2XXvtZSvQ,222721.0,2889.0
z7IXuwF65uA,,
